branch,sep,s1,off,bias,n,regime,s1_fit,sep_fit
fc,2.2,2.0,2.5,-0.0016440669345305081,1,FC,2.01070885277701,2.2123658203993544
fc,2.2,2.0,3.0,-0.003444375468396099,1,FC,2.0073447155435957,2.213876746724694
fc,2.2,2.0,4.0,-0.0034443754683960437,1,FC,2.0219074957674703,2.2153024456857446
fc,2.2,2.0,5.0,-0.0034443754683959327,1,FC,2.0314924248994095,2.2161092239166025
fc,2.2,2.0,6.0,-0.003444375468395655,1,FC,2.0335496496980943,2.2162718558153123
fc,2.2,2.0,7.0,-0.0034443754683957106,1,FC,2.033549656664279,2.2162718558153127
fc,2.2,2.2,-0.25,,0,,,
fc,2.2,2.2,0.0,,0,,,
fc,2.2,2.2,0.25,0.0034612978356360624,2,FC*,2.846051912008388,2.1997864699407224
fc,2.2,2.2,0.5,0.0034131408828780296,2,FC*,2.6240210325117443,2.220526007867564
fc,2.2,2.2,0.75,-0.005732906656884196,1,FC,2.2163864906339454,2.194506555828652
fc,2.2,2.2,1.0,-0.004912514126233947,1,FC,2.177057529220296,2.199062819870639
fc,2.2,2.2,1.1,-0.012256843819600738,2,FC,2.0982553505256933,2.213358997254298
fc,2.2,2.2,1.15,-0.005076656143672864,1,FC,2.158025528946063,2.202927101793905
fc,2.2,2.2,1.25,-0.012447618271660355,2,FC,2.0942245915848146,2.2158791818734045
fc,2.2,2.2,1.5,-0.014228792967104664,2,FC,2.084944618240588,2.218848061425719
fc,2.2,2.2,1.75,-0.005732906656883918,1,FC,2.149442165188976,2.2091566226997945
fc,2.2,2.2,2.0,-0.004912514126234002,1,FC,2.164892112489218,2.208853586647353
fc,2.2,2.2,2.5,-0.014228792967104581,2,FC,2.1249993427185565,2.2233610166853452
fc,2.2,2.2,3.0,-0.004912514126233669,1,FC,2.18769019068097,2.2115801485667252
fc,2.2,2.2,4.0,-0.0049125141262332805,1,FC,2.2028016040177167,2.2128224870249413
fc,2.2,2.2,5.0,-0.0049125141262332805,1,FC,2.212928821023276,2.2135324293459027
fc,2.2,2.2,6.0,-0.004912514126233225,1,FC,2.2151201491681993,2.213676160128731
fc,2.2,2.2,7.0,-0.0049125141262332805,1,FC,2.215120143775412,2.2136761601287307
fc,2.2,2.6,-0.25,,0,,,
fc,2.2,2.6,0.0,,0,,,
fc,2.2,2.6,0.25,-0.004068501220535731,2,FC*,3.0635215817945918,2.211742113812779
fc,2.2,2.6,0.5,-0.005871890319014,2,FC*,2.840882698031362,2.2256812796711927
fc,2.2,2.6,0.75,-0.01503250887531446,2,FC,2.4433481848257057,2.2101104795770157
fc,2.2,2.6,1.0,-0.01607510155470307,2,FC,2.409811644895701,2.2150193862618037
fc,2.2,2.6,1.1,-0.016496538999533295,2,FC,2.4051237888163035,2.2154681926087276
fc,2.2,2.6,1.15,-0.016237744171707036,2,FC,2.4089458644399073,2.2167685436179
fc,2.2,2.6,1.25,-0.016659057915626246,2,FC,2.4043298588295263,2.2173325942329285
fc,2.2,2.6,1.5,-0.015846239965527725,2,FC,2.425197195620803,2.2187035669700346
fc,2.2,2.6,1.75,-0.01503250887531446,2,FC,2.4461923451707914,2.220357051502523
fc,2.2,2.6,2.0,-0.016075101554703153,2,FC,2.450857584913415,2.221216942830503
fc,2.2,2.6,2.5,-0.015846239965527448,2,FC,2.4696566430705684,2.2217998796624396
fc,2.2,2.6,3.0,-0.016075101554703014,2,FC,2.4849485084661405,2.2229145901807423
fc,2.2,2.6,4.0,-0.01607510155470307,2,FC,2.505035058659657,2.2236945677243374
fc,2.2,2.6,5.0,-0.016075101554702736,2,FC,2.518054104740221,2.2241424444385074
fc,2.2,2.6,6.0,-0.016075101554702653,2,FC,2.521009426741683,2.2242380581116143
fc,2.2,2.6,7.0,-0.016075101554702875,2,FC,2.521009419096954,2.224238058111615
fc,2.2,3.0,-0.25,,0,,,
fc,2.2,3.0,0.0,,0,,,
fc,2.2,3.0,0.25,-0.011251595702983508,2,FC*,3.1888409025496056,2.222843606911292
fc,2.2,3.0,0.5,-0.00998507704895174,2,FC*,3.1205900074802724,2.228060664547189
fc,2.2,3.0,0.75,-0.017144795034572224,2,FC,2.7354239540350944,2.2144574761595672
fc,2.2,3.0,1.0,-0.0164246856293023,2,FC,2.7437782975838285,2.2157554371645434
fc,2.2,3.0,1.1,-0.01760308875368155,2,FC,2.7269992391595843,2.2172839728400673
fc,2.2,3.0,1.15,-0.016568787034462046,2,FC,2.7459146684173326,2.217095875159104
fc,2.2,3.0,1.25,-0.01774583002021196,2,FC,2.7296162171976177,2.218697968836657
fc,2.2,3.0,1.5,-0.017032078155832436,2,FC,2.7554516347504094,2.2194774000615993
fc,2.2,3.0,1.75,-0.017144795034572363,2,FC,2.768332930069708,2.221607184894222
fc,2.2,3.0,2.0,-0.016424685629302216,2,FC,2.7947527756666064,2.22049191427077
fc,2.2,3.0,2.5,-0.017032078155832242,2,FC,2.8060224678189827,2.221612350686062
fc,2.2,3.0,3.0,-0.016424685629301994,2,FC,2.8328435495663493,2.2218290650861583
fc,2.2,3.0,4.0,-0.016424685629301994,2,FC,2.8557506294608226,2.2224548513554634
fc,2.2,3.0,5.0,-0.0164246856293018,2,FC,2.8708045587192714,2.222817584441005
fc,2.2,3.0,6.0,-0.016424685629301744,2,FC,2.8742496778119517,2.222895368943158
fc,2.2,3.0,7.0,-0.016424685629301883,2,FC,2.874249685388203,2.222895368943158
fc,2.2,4.0,-0.25,,0,,,
fc,2.2,4.0,0.0,,0,,,
fc,2.2,4.0,0.25,-0.01580639826041344,2,FC*,3.8242507990838024,2.2319403840122467
fc,2.2,4.0,0.5,-0.017249385059251554,2,FC,3.5688305846644837,2.2134574660973882
fc,2.2,4.0,0.75,-0.017187644164337768,2,FC,3.516139821043046,2.2172896699394973
fc,2.2,4.0,1.0,-0.01728820630957728,2,FC,3.531880114979417,2.218968232982521
fc,2.2,4.0,1.1,-0.017707077454499703,2,FC,3.5326685414865446,2.219426368353666
fc,2.2,4.0,1.15,-0.01740552969229167,2,FC,3.54428064296134,2.219660055743261
fc,2.2,4.0,1.25,-0.017821521575177662,2,FC,3.541580907609431,2.220324475513495
fc,2.2,4.0,1.5,-0.017249385059251804,2,FC,3.57980874894141,2.220436431019221
fc,2.2,4.0,1.75,-0.01718764416433763,2,FC,3.596333563793838,2.2213631167943952
fc,2.2,4.0,2.0,-0.017288206309577198,2,FC,3.6206648386005833,2.221371700263579
fc,2.2,4.0,2.5,-0.01724938505925161,2,FC,3.6495998524534867,2.2215147610551034
fc,2.2,4.0,3.0,-0.017288206309576976,2,FC,3.673086982249678,2.222076876211494
fc,2.2,4.0,4.0,-0.01728820630957692,2,FC,3.7046994736196206,2.22241294395838
fc,2.2,4.0,5.0,-0.017288206309576892,2,FC,3.725656404565504,2.2226095277129057
fc,2.2,4.0,6.0,-0.01728820630957692,2,FC,3.730481540795201,2.2226518947018388
fc,2.2,4.0,7.0,-0.017288206309576892,2,FC,3.730481550489068,2.2226518947018383
fc,2.2,6.0,-0.25,,0,,,
fc,2.2,6.0,0.0,,0,,,
fc,2.2,6.0,0.25,-0.021347779142482787,2,FC*,4.82993335436873,2.238800993158633
fc,2.2,6.0,0.5,-0.01674069858211885,2,FC,4.949497836761257,2.2185322666812195
fc,2.2,6.0,0.75,-0.01729964816025703,2,FC,4.944984072352245,2.221156710159228
fc,2.2,6.0,1.0,-0.01683611007573496,2,FC,5.038629780722701,2.220748586949359
fc,2.2,6.0,1.1,-0.016618311502552996,2,FC,5.072433856313635,2.22055377519281
fc,2.2,6.0,1.15,-0.016928783025023902,2,FC,5.068023573821251,2.221042080199365
fc,2.2,6.0,1.25,-0.01670942616685711,2,FC,5.092691964561263,2.2211431545720925
fc,2.2,6.0,1.5,-0.016740698582118657,2,FC,5.137019280988678,2.2211242615702718
fc,2.2,6.0,1.75,-0.017299648160257086,2,FC,5.138059081995104,2.222790145028302
fc,2.2,6.0,2.0,-0.016836110075734795,2,FC,5.20504140590979,2.221714135706018
fc,2.2,6.0,2.5,-0.016740698582118657,2,FC,5.256645550000039,2.221553370576924
fc,2.2,6.0,3.0,-0.016836110075734795,2,FC,5.294530819319855,2.2220137691305237
fc,2.2,6.0,4.0,-0.01683611007573474,2,FC,5.348938109129626,2.222159169011495
fc,2.2,6.0,5.0,-0.01683611007573446,2,FC,5.385386799690041,2.2222449796202732
fc,2.2,6.0,6.0,-0.01683611007573471,2,FC,5.39383847583785,2.222263597038687
fc,2.2,6.0,7.0,-0.01683611007573446,2,FC,5.393838606352919,2.2222635970386855
fc,2.2,10.0,-0.25,,0,,,
fc,2.2,10.0,0.0,,0,,,
fc,2.2,10.0,0.25,-0.0237838721714686,2,FC*,6.69650884744906,2.238381603117343
fc,2.2,10.0,0.5,-0.01561042559441203,2,FC,7.433581066415052,2.2200374792833544
fc,2.2,10.0,0.75,-0.01561968073020556,2,FC,7.545139795355513,2.2214428567088347
fc,2.2,10.0,1.0,-0.015609221533984363,2,FC,7.732439767453874,2.2206831961139044
fc,2.2,10.0,1.1,-0.015906384270010177,2,FC,7.758801398686531,2.220920041213136
fc,2.2,10.0,1.15,-0.01568325550679539,2,FC,7.799306675729439,2.220796141011056
fc,2.2,10.0,1.25,-0.01574961796102428,2,FC,7.833942295091303,2.2213157916646233
fc,2.2,10.0,1.5,-0.01561042559441203,2,FC,7.937938133791728,2.2209363837622753
fc,2.2,10.0,1.75,-0.015619680730205587,2,FC,7.99300384674723,2.221906973565947
fc,2.2,10.0,2.0,-0.015609221533984391,2,FC,8.088174627944774,2.2209611867183847
fc,2.2,10.0,2.5,-0.015610425594412086,2,FC,8.190676965719241,2.2211153184007415
fc,2.2,10.0,3.0,-0.015609221533984363,2,FC,8.276005555982962,2.2210528854853915
fc,2.2,10.0,4.0,-0.01560922153398428,2,FC,8.391753146075843,2.221097932152757
fc,2.2,10.0,5.0,-0.015609221533984308,2,FC,8.470223790682606,2.221124642064981
fc,2.2,10.0,6.0,-0.015609221533984252,2,FC,8.488537833053613,2.2211305101537877
fc,2.2,10.0,7.0,-0.01560922153398428,2,FC,8.488538015165686,2.2211305101537877
fc,2.3,0.4,-0.25,,0,,,
fc,2.3,0.4,0.0,,0,,,
fc,2.3,0.4,0.25,,0,,,
fc,2.3,0.4,0.5,,0,,,
fc,2.3,0.4,0.75,,0,,,
fc,2.3,0.4,1.0,,0,,,
fc,2.3,0.4,1.1,,0,,,
fc,2.3,0.4,1.15,,0,,,
fc,2.3,0.4,1.25,,0,,,
fc,2.3,0.4,1.5,,0,,,
fc,2.3,0.4,1.75,,0,,,
fc,2.3,0.4,2.0,,0,,,
fc,2.3,0.4,2.5,,0,,,
fc,2.3,0.4,3.0,,0,,,
fc,2.3,0.4,4.0,,0,,,
fc,2.3,0.4,5.0,,0,,,
fc,2.3,0.4,6.0,,0,,,
fc,2.3,0.4,7.0,,0,,,
fc,2.3,0.6,-0.25,,0,,,
fc,2.3,0.6,0.0,,0,,,
fc,2.3,0.6,0.25,,0,,,
fc,2.3,0.6,0.5,,0,,,
fc,2.3,0.6,0.75,,0,,,
fc,2.3,0.6,1.0,,0,,,
fc,2.3,0.6,1.1,,0,,,
fc,2.3,0.6,1.15,,0,,,
fc,2.3,0.6,1.25,,0,,,
fc,2.3,0.6,1.5,,0,,,
fc,2.3,0.6,1.75,,0,,,
fc,2.3,0.6,2.0,,0,,,
fc,2.3,0.6,2.5,,0,,,
fc,2.3,0.6,3.0,,0,,,
fc,2.3,0.6,4.0,,0,,,
fc,2.3,0.6,5.0,,0,,,
fc,2.3,0.6,6.0,,0,,,
fc,2.3,0.6,7.0,,0,,,
fc,2.3,0.7,-0.25,,0,,,
fc,2.3,0.7,0.0,,0,,,
fc,2.3,0.7,0.25,,0,,,
fc,2.3,0.7,0.5,,0,,,
fc,2.3,0.7,0.75,,0,,,
fc,2.3,0.7,1.0,,0,,,
fc,2.3,0.7,1.1,,0,,,
fc,2.3,0.7,1.15,,0,,,
fc,2.3,0.7,1.25,,0,,,
fc,2.3,0.7,1.5,,0,,,
fc,2.3,0.7,1.75,,0,,,
fc,2.3,0.7,2.0,,0,,,
fc,2.3,0.7,2.5,,0,,,
fc,2.3,0.7,3.0,,0,,,
fc,2.3,0.7,4.0,,0,,,
fc,2.3,0.7,5.0,,0,,,
fc,2.3,0.7,6.0,,0,,,
fc,2.3,0.7,7.0,,0,,,
fc,2.3,0.8,-0.25,,0,,,
fc,2.3,0.8,0.0,,0,,,
fc,2.3,0.8,0.25,,0,,,
fc,2.3,0.8,0.5,,0,,,
fc,2.3,0.8,0.75,,0,,,
fc,2.3,0.8,1.0,,0,,,
fc,2.3,0.8,1.1,,0,,,
fc,2.3,0.8,1.15,,0,,,
fc,2.3,0.8,1.25,,0,,,
fc,2.3,0.8,1.5,,0,,,
fc,2.3,0.8,1.75,,0,,,
fc,2.3,0.8,2.0,,0,,,
fc,2.3,0.8,2.5,,0,,,
fc,2.3,0.8,3.0,,0,,,
fc,2.3,0.8,4.0,,0,,,
fc,2.3,0.8,5.0,,0,,,
fc,2.3,0.8,6.0,,0,,,
fc,2.3,0.8,7.0,,0,,,
fc,2.3,0.9,-0.25,0.07064182807060171,1,FC*,3.0223406648609794,2.016483803029044
fc,2.3,0.9,0.0,,0,,,
fc,2.3,0.9,0.25,,0,,,
fc,2.3,0.9,0.5,0.0688015453591192,1,FC*,1.6882329898058694,2.330212544161048
fc,2.3,0.9,0.75,0.07064182807060204,1,FC*,1.557417680122724,2.3780180556570247
fc,2.3,0.9,1.0,,0,,,
fc,2.3,0.9,1.1,,0,,,
fc,2.3,0.9,1.15,,0,,,
fc,2.3,0.9,1.25,,0,,,
fc,2.3,0.9,1.5,0.06817038240015272,1,FC,1.1175283729900765,2.390166544969902
fc,2.3,0.9,1.75,0.06971161376490931,1,FC,1.1071110118842595,2.4036711786383327
fc,2.3,0.9,2.0,,0,,,
fc,2.3,0.9,2.5,0.06817038240015239,1,FC,1.1084256770517649,2.424910136199799
fc,2.3,0.9,3.0,,0,,,
fc,2.3,0.9,4.0,,0,,,
fc,2.3,0.9,5.0,,0,,,
fc,2.3,0.9,6.0,,0,,,
fc,2.3,0.9,7.0,,0,,,
fc,2.3,1.0,-0.25,0.06143602919044544,1,FC*,3.165969493259437,2.0182178080440067
fc,2.3,1.0,0.0,0.05958776616117145,1,FC*,2.384770916980869,2.1588270283476336
fc,2.3,1.0,0.25,0.06137095149775307,1,FC*,1.9978414632192218,2.2553363738412386
fc,2.3,1.0,0.5,0.06315114314419445,1,FC*,1.7872594928570542,2.3195821094985356
fc,2.3,1.0,0.75,0.061436029190445995,1,FC*,1.6284548750307315,2.3597940988126735
fc,2.3,1.0,1.0,0.059587766161171896,1,FC*,1.5411588961766391,2.387004673187796
fc,2.3,1.0,1.1,0.06179043678132934,1,FC,1.2910896882683476,2.3403134085613644
fc,2.3,1.0,1.15,0.05974807582318975,1,FC,1.2695661294967646,2.3443294831573764
fc,2.3,1.0,1.25,0.06149852293696634,1,FC,1.2554534126910892,2.3496574423463668
fc,2.3,1.0,1.5,0.0629586895287646,1,FC,1.2252662994375088,2.3645434073563005
fc,2.3,1.0,1.75,0.06151807175021817,1,FC,1.2081673568870752,2.374783113600539
fc,2.3,1.0,2.0,0.06003970797656433,1,FC,1.2031749536033944,2.3808510707264623
fc,2.3,1.0,2.5,0.06295868952876371,1,FC,1.218495294382086,2.393109081586842
fc,2.3,1.0,3.0,0.06003970797656455,1,FC,1.2190759845590262,2.3984640380203968
fc,2.3,1.0,4.0,0.06003970797656477,1,FC,1.232646187789027,2.4064889687757214
fc,2.3,1.0,5.0,0.06003970797656555,1,FC,1.2416265702826381,2.4108587043581244
fc,2.3,1.0,6.0,0.06003970797656488,1,FC,1.2433365030666788,2.4116270835165765
fc,2.3,1.0,7.0,0.06003970797656477,1,FC,1.2433365023236311,2.4116270835165765
fc,2.3,1.1,-0.25,0.05439522519249007,1,FC*,3.447668004499807,2.0195623782462566
fc,2.3,1.1,0.0,0.05265649183596466,1,FC*,2.4810597854077874,2.161264444266303
fc,2.3,1.1,0.25,0.05437174181471649,1,FC*,2.0765343415233524,2.253023741853889
fc,2.3,1.1,0.5,0.05266502494945802,1,FC*,1.839466577665428,2.312606798735634
fc,2.3,1.1,0.75,0.054395225192490404,1,FC*,1.7225549874796333,2.3488433427804987
fc,2.3,1.1,1.0,0.05119783800825184,1,FC,1.3981853922807739,2.317478987456605
fc,2.3,1.1,1.1,0.05286589762790028,1,FC,1.3742088183768837,2.3251653343181595
fc,2.3,1.1,1.15,0.05092025735536343,1,FC,1.3568198655283634,2.3266337403518986
fc,2.3,1.1,1.25,0.052587566231602656,1,FC,1.3413070132801694,2.333259711095233
fc,2.3,1.1,1.5,0.04842683236752898,1,FC,1.2912259743454488,2.344129343431039
fc,2.3,1.1,1.75,0.049811051844401155,1,FC,1.2892234440923298,2.353379999150671
fc,2.3,1.1,2.0,0.05119783800825195,1,FC,1.2954334386972342,2.357951437586218
fc,2.3,1.1,2.5,0.04842683236752876,1,FC,1.2917572081620388,2.367210002891068
fc,2.3,1.1,3.0,0.05119783800825195,1,FC,1.311267660770283,2.3723575116029316
fc,2.3,1.1,4.0,0.051197838008252616,1,FC,1.3248406758363116,2.3788320010514665
fc,2.3,1.1,5.0,0.051197838008252505,1,FC,1.333932123606755,2.3823711026890586
fc,2.3,1.1,6.0,0.05119783800825306,1,FC,1.3356708888517639,2.382996362438675
fc,2.3,1.1,7.0,0.051197838008252616,1,FC,1.3356708900664738,2.382996362438675
fc,2.3,1.2,-0.25,0.04591817795690423,1,FC*,3.620858658534346,2.025433929027954
fc,2.3,1.2,0.0,0.04417209862634919,1,FC*,2.556331910362867,2.1673032309498357
fc,2.3,1.2,0.25,0.04583874847149816,1,FC*,2.1404378987651707,2.25454476393614
fc,2.3,1.2,0.5,0.04750621855517845,1,FC*,1.9214886479522348,2.307245357584251
fc,2.3,1.2,0.75,0.04591817795690445,1,FC*,1.7949109673889205,2.3403777870237708
fc,2.3,1.2,1.0,0.036392661446807306,1,FC,1.4419503127792306,2.3061449793835473
fc,2.3,1.2,1.1,0.03795002106870149,1,FC,1.4202512485844028,2.312889267219183
fc,2.3,1.2,1.15,0.03613345236544674,1,FC,1.404140037960671,2.3141552233956153
fc,2.3,1.2,1.25,0.03769019411245822,1,FC,1.3911673875286765,2.31989531983926
fc,2.3,1.2,1.5,0.038990505763263794,1,FC,1.3710735481752374,2.330199449512245
fc,2.3,1.2,1.75,0.03509749756090241,1,FC,1.348801939330692,2.336722000776573
fc,2.3,1.2,2.0,0.03639266144680675,1,FC,1.3552145969218299,2.3405923907375206
fc,2.3,1.2,2.5,0.03899050576326346,1,FC,1.3744430654608486,2.3492979430239544
fc,2.3,1.2,3.0,0.03639266144680753,1,FC,1.3725703358561954,2.3522353852565505
fc,2.3,1.2,4.0,0.03639266144680742,1,FC,1.38630086360609,2.3574127542843812
fc,2.3,1.2,5.0,0.03639266144680775,1,FC,1.3954038325899307,2.360252499835309
fc,2.3,1.2,6.0,0.036392661446808194,1,FC,1.396931266834739,2.3606959354782107
fc,2.3,1.2,7.0,0.03639266144680786,1,FC,1.3969312643478418,2.360695935478211
fc,2.3,1.3,-0.25,,0,,,
fc,2.3,1.3,0.0,0.03450913836881009,2,FC*,2.692853440171677,2.1768479070393694
fc,2.3,1.3,0.25,0.03900216475199347,1,FC*,2.21110649415116,2.257414584780652
fc,2.3,1.3,0.5,0.04062491194507456,1,FC*,1.9919243069397097,2.305447979338557
fc,2.3,1.3,0.75,0.042250182681345394,1,FC*,1.8855974148316454,2.332790571654456
fc,2.3,1.3,1.0,0.026276172536429554,2,FC,1.4735557515281519,2.3096023406682233
fc,2.3,1.3,1.1,0.025523884057474966,1,FC,1.4703510219735831,2.304687726393775
fc,2.3,1.3,1.15,0.02599967434545597,2,FC,1.4470154171836607,2.3165908012125827
fc,2.3,1.3,1.25,0.025282215853988377,1,FC,1.44401858728807,2.310830596162523
fc,2.3,1.3,1.5,0.026491346549980865,1,FC,1.4275561693420666,2.3197736883113285
fc,2.3,1.3,1.75,0.027702714640003068,1,FC,1.4309005476918972,2.325968406252657
fc,2.3,1.3,2.0,0.026276172536429332,2,FC,1.4357079594235342,2.3386224249403345
fc,2.3,1.3,2.5,0.026491346549981087,1,FC,1.434583232819973,2.3358192806368616
fc,2.3,1.3,3.0,0.026276172536430276,2,FC,1.4606590270975817,2.3479347711392275
fc,2.3,1.3,4.0,0.02627617253642983,2,FC,1.4762370521872348,2.352029143388193
fc,2.3,1.3,5.0,0.02627617253643011,2,FC,1.486093255039219,2.3542770911868205
fc,2.3,1.3,6.0,0.026276172536430054,2,FC,1.4879654497744221,2.3546758945260438
fc,2.3,1.3,7.0,0.02627617253643061,2,FC,1.4879654497756039,2.3546758945260438
fc,2.3,1.45,-0.25,,0,,,
fc,2.3,1.45,0.0,0.028105107910466,2,FC*,2.816708824173955,2.1863977738591247
fc,2.3,1.45,0.25,0.024749139500503115,2,FC*,2.2840560285600695,2.2694198412314086
fc,2.3,1.45,0.5,0.026415364977659395,2,FC*,2.083678042242637,2.3108176658139
fc,2.3,1.45,0.75,0.028086949327700894,2,FC*,1.9737217784188439,2.33314419690502
fc,2.3,1.45,1.0,0.011101870946051806,2,FC,1.5520973531633695,2.3050799745914357
fc,2.3,1.45,1.1,0.011525081150261407,2,FC,1.536951235628043,2.308102659689048
fc,2.3,1.45,1.15,0.010852717355823216,2,FC,1.5297366333454638,2.310843188135948
fc,2.3,1.45,1.25,0.011274705731658119,2,FC,1.521735701026798,2.313176958476328
fc,2.3,1.45,1.5,0.012527803811025473,2,FC,1.5226838647169476,2.3200071519313976
fc,2.3,1.45,1.75,0.010961347901095375,2,FC,1.5187774144152495,2.325787776869223
fc,2.3,1.45,2.0,0.01110187094605114,2,FC,1.5276546866817662,2.3282142230351015
fc,2.3,1.45,2.5,0.012527803811025306,2,FC,1.5476732720527089,2.3323959140403208
fc,2.3,1.45,3.0,0.011101870946051529,2,FC,1.553305429400513,2.335242314051513
fc,2.3,1.45,4.0,0.011101870946052028,2,FC,1.5689597101442627,2.338324093249158
fc,2.3,1.45,5.0,0.011101870946052417,2,FC,1.5788589007805993,2.3400281086299253
fc,2.3,1.45,6.0,0.011101870946052472,2,FC,1.580744221810341,2.340331667038445
fc,2.3,1.45,7.0,0.011101870946052306,2,FC,1.580744222027462,2.340331667038445
fc,2.3,1.7,-0.25,,0,,,
fc,2.3,1.7,0.0,0.016426358533336294,2,FC*,2.973912326487071,2.2073505694694386
fc,2.3,1.7,0.25,0.01799027143774723,2,FC*,2.493196798553378,2.2770153344127797
fc,2.3,1.7,0.5,0.016677029209364536,2,FC*,2.2549393039654686,2.311925376982157
fc,2.3,1.7,0.75,-0.002256902147822759,2,FC,1.784330349321171,2.2931228666789147
fc,2.3,1.7,1.0,-0.0021275848848656687,2,FC,1.7219500646976347,2.303568258560536
fc,2.3,1.7,1.1,-0.002957746183560289,2,FC,1.6990819134885524,2.308110862447646
fc,2.3,1.7,1.15,-0.0023408717391004974,2,FC,1.701853853629241,2.308269002112323
fc,2.3,1.7,1.25,-0.0031724474158545957,2,FC,1.6892895109633153,2.311740131148733
fc,2.3,1.7,1.5,-0.0020983216459542764,2,FC,1.6956402606716137,2.315216704935497
fc,2.3,1.7,1.75,-0.002256902147822759,2,FC,1.7008459730383125,2.318331864794209
fc,2.3,1.7,2.0,-0.0021275848848658907,2,FC,1.7096281501893265,2.3203191781050965
fc,2.3,1.7,2.5,-0.002098321645954332,2,FC,1.723479465096224,2.3238536874337594
fc,2.3,1.7,3.0,-0.0021275848848658074,2,FC,1.7355921694232845,2.325142463834978
fc,2.3,1.7,4.0,-0.0021275848848656687,2,FC,1.751491001754374,2.327279284557878
fc,2.3,1.7,5.0,-0.002127584884865391,2,FC,1.7616847252257217,2.3284769377971273
fc,2.3,1.7,6.0,-0.002127584884865613,2,FC,1.7636445393947375,2.3286916711227024
fc,2.3,1.7,7.0,-0.0021275848848654466,2,FC,1.7636445384676778,2.3286916711227024
fc,2.3,2.0,-0.25,,0,,,
fc,2.3,2.0,0.0,0.0057538858607779075,2,FC*,3.0919785969668676,2.23265504990011
fc,2.3,2.0,0.25,0.007191537420738414,2,FC*,2.637467171501928,2.2913054901243526
fc,2.3,2.0,0.5,0.007473314242884499,2,FC*,2.458987057278236,2.3163198481586016
fc,2.3,2.0,0.75,-0.01067984112268669,2,FC,1.9877538763825784,2.2988600297939112
fc,2.3,2.0,1.0,-0.009767673744310063,2,FC,1.9431435151644612,2.3066879347980866
fc,2.3,2.0,1.1,-0.009702163580880913,2,FC,1.9341990601617174,2.3085003683012584
fc,2.3,2.0,1.15,-0.009950166497212143,2,FC,1.9285173005717322,2.310140598368312
fc,2.3,2.0,1.25,-0.009885502514353633,2,FC,1.92703964852246,2.3111788015301964
fc,2.3,2.0,1.5,-0.008968328291732636,2,FC,1.9369696308279638,2.3145272267852777
fc,2.3,2.0,1.75,-0.010679841122686495,2,FC,1.9298661711379144,2.316856454672787
fc,2.3,2.0,2.0,-0.009767673744310007,2,FC,1.9469855948775612,2.318166581762233
fc,2.3,2.0,2.5,-0.00896832829173258,2,FC,1.9680203505503515,2.320287739240411
fc,2.3,2.0,3.0,-0.009767673744309757,2,FC,1.9741294075653957,2.321338499269918
fc,2.3,2.0,4.0,-0.009767673744309535,2,FC,1.9906477171329868,2.3227592217634685
fc,2.3,2.0,5.0,-0.009767673744309396,2,FC,2.0013445346300456,2.3235631960247005
fc,2.3,2.0,6.0,-0.009767673744309341,2,FC,2.003417072215603,2.323707976196026
fc,2.3,2.0,7.0,-0.009767673744309341,2,FC,2.0034170734767813,2.3237079761960264
fc,2.3,2.2,-0.25,,0,,,
fc,2.3,2.2,0.0,,0,,,
fc,2.3,2.2,0.25,0.003470273733475193,2,FC*,2.779483292888017,2.29781991382532
fc,2.3,2.2,0.5,0.0006131894711293162,2,FC*,2.543636391223442,2.320080034824521
fc,2.3,2.2,0.75,-0.011808919553032982,2,FC,2.148736544668882,2.301779624334163
fc,2.3,2.2,1.0,-0.01097340163317398,2,FC,2.1158544777156605,2.306820695592731
fc,2.3,2.2,1.1,-0.011405540904356304,2,FC,2.097416172942584,2.3092622270404477
fc,2.3,2.2,1.15,-0.011140601407960249,2,FC,2.0996117453408467,2.3110530307218173
fc,2.3,2.2,1.25,-0.010857037467079722,2,FC,2.1007815024155363,2.3109553382113983
fc,2.3,2.2,1.5,-0.010735578745978858,2,FC,2.105960998552391,2.31404805358144
fc,2.3,2.2,1.75,-0.011808919553032815,2,FC,2.105873411580493,2.3163774925230776
fc,2.3,2.2,2.0,-0.010973401633174035,2,FC,2.1223735631567218,2.3165805156010375
fc,2.3,2.2,2.5,-0.010735578745978719,2,FC,2.139523033600968,2.3185718841959795
fc,2.3,2.2,3.0,-0.010973401633173702,2,FC,2.1502398191882373,2.3193010297952084
fc,2.3,2.2,4.0,-0.010973401633173924,2,FC,2.1676357181495147,2.3205408062916764
fc,2.3,2.2,5.0,-0.010973401633173563,2,FC,2.1790852923146318,2.321249296858945
fc,2.3,2.2,6.0,-0.010973401633173507,2,FC,2.181323606471561,2.3213774475436004
fc,2.3,2.2,7.0,-0.01097340163317359,2,FC,2.181323602157642,2.3213774475436013
fc,2.3,2.6,-0.25,,0,,,
fc,2.3,2.6,0.0,,0,,,
fc,2.3,2.6,0.25,-0.0035165771269622947,2,FC*,2.9975862799205144,2.3099112140104276
fc,2.3,2.6,0.5,-0.006148990359130885,2,FC*,2.79898272695117,2.324320492599373
fc,2.3,2.6,0.75,-0.013433304063197732,2,FC,2.469874183898007,2.3058170656208654
fc,2.3,2.6,1.0,-0.012716087864511977,2,FC,2.4443123937501277,2.3103271838038206
